job_id,tag,matrix,perm,time_reordering_ms,time_loading_ms
203002,SB_rabbit,dataset18mfeatmorphological_10NN.mtx,SB_rabbit,1.376096,8.95237
203000,SB_rabbit,dataset16mfeatkarhunen_10NN.mtx,SB_rabbit,2.435125,10.166802
202998,SB_rabbit,dataset12mfeatfactors_10NN.mtx,SB_rabbit,2.148397,10.028673
202997,SB_rabbit,collins_15NN.mtx,SB_rabbit,0.891164,6.940932
202995,SB_rabbit,cnae9_10NN.mtx,SB_rabbit,1.584978,7.395094
202993,SB_rabbit,Binaryalphadigs_10NN.mtx,SB_rabbit,1.65513,13.448978
202991,SB_rabbit,dendrimer.mtx,SB_rabbit,2.930477,16.726048
202990,SB_rabbit,ss1.mtx,SB_rabbit,84.155876,285.981903
202987,SB_rabbit,ACTIVSg70K.mtx,SB_rabbit,21.920225,75.306595
202986,SB_rabbit,ACTIVSg10K.mtx,SB_rabbit,8.608544,62.031693
202984,SB_rabbit,ACTIVSg2000.mtx,SB_rabbit,2.031917,15.402078
202982,SB_rabbit,Goodwin_040.mtx,SB_rabbit,25.892008,249.138916
202980,SB_rabbit,Goodwin_030.mtx,SB_rabbit,15.799286,127.675873
202978,SB_rabbit,Goodwin_023.mtx,SB_rabbit,8.200688,77.595398
202977,SB_rabbit,Goodwin_017.mtx,SB_rabbit,4.484977,42.621971
202975,SB_rabbit,Goodwin_013.mtx,SB_rabbit,2.692118,25.790598
202973,SB_rabbit,Goodwin_010.mtx,SB_rabbit,1.62913,27.642588
202971,SB_rabbit,power197k.mtx,SB_rabbit,182.648727,1031.441406
202970,SB_rabbit,windtunnel_evap3d.mtx,SB_rabbit,137.420868,840.883667
202968,SB_rabbit,windtunnel_evap2d.mtx,SB_rabbit,11.546624,86.173744
202967,SB_rabbit,TEM27623.mtx,SB_rabbit,30.565588,127.184853
202965,SB_rabbit,wiki-RfA.mtx,SB_rabbit,12.236781,54.514965
202963,SB_rabbit,sx-superuser.mtx,SB_rabbit,103.159348,256.909637
202961,SB_rabbit,sx-mathoverflow.mtx,SB_rabbit,20.345575,68.356834
202959,SB_rabbit,sx-askubuntu.mtx,SB_rabbit,73.622543,169.840485
202957,SB_rabbit,soc-sign-bitcoin-otc.mtx,SB_rabbit,2.963418,11.589045
202955,SB_rabbit,soc-sign-bitcoin-alpha.mtx,SB_rabbit,2.211776,9.816394
202954,SB_rabbit,loc-Brightkite.mtx,SB_rabbit,39.284786,58.250618
202952,SB_rabbit,email-Eu-core-temporal.mtx,SB_rabbit,1.633279,9.395634
202950,SB_rabbit,email-Eu-core.mtx,SB_rabbit,1.622379,8.349478
202949,SB_rabbit,CollegeMsg.mtx,SB_rabbit,1.645882,8.607703
202947,SB_rabbit,mycielskian12.mtx,SB_rabbit,22.393373,52.996975
202945,SB_rabbit,mycielskian11.mtx,SB_rabbit,7.776291,25.422447
202943,SB_rabbit,mycielskian10.mtx,SB_rabbit,2.571472,25.997187
202942,SB_rabbit,mycielskian9.mtx,SB_rabbit,0.891986,6.405876
202940,SB_rabbit,spaceStation_14.mtx,SB_rabbit,1.402906,8.884413
202938,SB_rabbit,spaceStation_13.mtx,SB_rabbit,1.414779,25.753168
202936,SB_rabbit,spaceStation_12.mtx,SB_rabbit,1.292228,21.312683
202934,SB_rabbit,spaceStation_11.mtx,SB_rabbit,1.162104,8.129375
202932,SB_rabbit,spaceStation_10.mtx,SB_rabbit,1.05411,13.414344
202930,SB_rabbit,spaceStation_9.mtx,SB_rabbit,1.193081,11.017831
202929,SB_rabbit,spaceStation_8.mtx,SB_rabbit,1.18135,10.827223
202927,SB_rabbit,spaceStation_7.mtx,SB_rabbit,1.067326,10.537218
202925,SB_rabbit,spaceStation_6.mtx,SB_rabbit,1.020948,7.539155
202923,SB_rabbit,spaceStation_5.mtx,SB_rabbit,0.890333,8.415693
202921,SB_rabbit,spaceStation_4.mtx,SB_rabbit,0.810022,20.30402
202920,SB_rabbit,spaceShuttleEntry_4.mtx,SB_rabbit,2.238696,14.051932
202918,SB_rabbit,spaceShuttleEntry_3.mtx,SB_rabbit,1.748836,22.202606
202916,SB_rabbit,spaceShuttleEntry_2.mtx,SB_rabbit,1.412093,10.447616
202914,SB_rabbit,reorientation_8.mtx,SB_rabbit,2.140451,15.306404
202912,SB_rabbit,reorientation_7.mtx,SB_rabbit,2.081741,27.582335
202911,SB_rabbit,reorientation_6.mtx,SB_rabbit,2.07584,16.130903
202909,SB_rabbit,reorientation_5.mtx,SB_rabbit,2.007711,13.709604
202907,SB_rabbit,reorientation_4.mtx,SB_rabbit,1.922872,56.404865
815790,SB_slashburn,bcsstm34.mtx,SB_slashburn,11.715652,14.883822
815788,SB_slashburn,bcsstk38.mtx,SB_slashburn,305.819885,115.820656
815785,SB_slashburn,bcsstk34.mtx,SB_slashburn,10.473529,12.342966
815783,SB_slashburn,rw5151.mtx,SB_slashburn,44.240295,17.489239
815781,SB_slashburn,rdb5000.mtx,SB_slashburn,31.864925,16.202848
815779,SB_slashburn,rdb2048.mtx,SB_slashburn,11.550722,23.491465
815777,SB_slashburn,rbsb480.mtx,SB_slashburn,19.7313,64.165154
815774,SB_slashburn,rbsa480.mtx,SB_slashburn,19.630348,9.75805
815768,SB_slashburn,pde2961.mtx,SB_slashburn,19.541807,10.24006
815766,SB_slashburn,olm5000.mtx,SB_slashburn,27.721901,10.900942
815764,SB_slashburn,dw4096.mtx,SB_slashburn,54.583214,20.392155
815761,SB_slashburn,dw1024.mtx,SB_slashburn,9.899852,10.312116
815759,SB_slashburn,af23560.mtx,SB_slashburn,584.16687,192.495438
815757,SB_slashburn,epb3.mtx,SB_slashburn,2706.311279,202.734085
815755,SB_slashburn,epb2.mtx,SB_slashburn,354.293213,88.065758
815753,SB_slashburn,epb1.mtx,SB_slashburn,158.24913,47.310257
815751,SB_slashburn,onetone2.mtx,SB_slashburn,195.13533,83.241234
815748,SB_slashburn,onetone1.mtx,SB_slashburn,319.689514,127.704887
815745,SB_slashburn,watt_2.mtx,SB_slashburn,19.723911,11.905468
815743,SB_slashburn,watt_1.mtx,SB_slashburn,20.416801,8.878603
815741,SB_slashburn,sstmodel.mtx,SB_slashburn,19.656343,12.688148
815740,SB_slashburn,sherman5.mtx,SB_slashburn,16.857981,28.65387
815738,SB_slashburn,sherman3.mtx,SB_slashburn,17.187389,13.990864
815736,SB_slashburn,sherman2.mtx,SB_slashburn,26.233444,13.714194
815733,SB_slashburn,saylr4.mtx,SB_slashburn,37.09338,8.502287
815730,SB_slashburn,psmigr_3.mtx,SB_slashburn,847.655884,224.873978
815728,SB_slashburn,psmigr_2.mtx,SB_slashburn,839.429749,212.722626
815726,SB_slashburn,psmigr_1.mtx,SB_slashburn,845.168518,153.813202
815725,SB_slashburn,plat1919.mtx,SB_slashburn,66.207802,13.27031
815723,SB_slashburn,orsreg_1.mtx,SB_slashburn,15.535415,7.431526
815721,SB_slashburn,orani678.mtx,SB_slashburn,55.346466,39.434284
815717,SB_slashburn,nos3.mtx,SB_slashburn,11.976292,7.084154
815714,SB_slashburn,mcfe.mtx,SB_slashburn,16.328264,11.935123
815713,SB_slashburn,mbeause.mtx,SB_slashburn,27.787424,22.134659
815711,SB_slashburn,mbeaflw.mtx,SB_slashburn,33.395454,32.527737
815709,SB_slashburn,mbeacxc.mtx,SB_slashburn,35.445816,22.775551
815707,SB_slashburn,lshp3466.mtx,SB_slashburn,31.169695,17.713104
815704,SB_slashburn,lshp3025.mtx,SB_slashburn,23.776676,7.562255
815701,SB_slashburn,lshp2614.mtx,SB_slashburn,25.613089,27.615843
815698,SB_slashburn,lshp1882.mtx,SB_slashburn,24.588022,27.559408
815697,SB_slashburn,lshp1561.mtx,SB_slashburn,17.276287,31.41597
815696,SB_slashburn,lnsp3937.mtx,SB_slashburn,20.167171,33.885941
815694,SB_slashburn,lns_3937.mtx,SB_slashburn,19.590536,14.567825
815691,SB_slashburn,gemat12.mtx,SB_slashburn,170.149811,62.479431
815684,SB_slashburn,eris1176.mtx,SB_slashburn,1.072496,10.682051
815682,SB_slashburn,dwt_992.mtx,SB_slashburn,11.847642,7.614224
815688,SB_slashburn,gemat11.mtx,SB_slashburn,171.615265,75.681366
815680,SB_slashburn,dwt_2680.mtx,SB_slashburn,26.437641,39.244934
815678,SB_slashburn,dwt_1242.mtx,SB_slashburn,11.108593,10.031838
815675,SB_slashburn,can_838.mtx,SB_slashburn,6.685127,5.526949
815672,SB_slashburn,can_1072.mtx,SB_slashburn,9.247764,6.531218
815671,SB_slashburn,can_1054.mtx,SB_slashburn,8.371346,7.086621
815669,SB_slashburn,blckhole.mtx,SB_slashburn,16.536205,13.930316
815659,SB_slashburn,bcsstm27.mtx,SB_slashburn,41.219418,43.45715
815657,SB_slashburn,bcsstm25.mtx,SB_slashburn,2.327094,10.022882
815655,SB_slashburn,bcsstm13.mtx,SB_slashburn,8.939185,10.445086
815653,SB_slashburn,bcsstm12.mtx,SB_slashburn,11.044282,11.16046
815651,SB_slashburn,bcsstm10.mtx,SB_slashburn,7.8746,10.337434
815649,SB_slashburn,bcsstk33.mtx,SB_slashburn,721.312256,88.181831
815646,SB_slashburn,bcsstk29.mtx,SB_slashburn,725.290161,89.872314
815644,SB_slashburn,bcsstk28.mtx,SB_slashburn,204.793228,74.275291
815641,SB_slashburn,bcsstk27.mtx,SB_slashburn,45.083755,21.547892
815639,SB_slashburn,bcsstk26.mtx,SB_slashburn,49.941071,13.168121
815637,SB_slashburn,bcsstk25.mtx,SB_slashburn,716.236084,436.432953
815635,SB_slashburn,bcsstk24.mtx,SB_slashburn,157.927856,58.511433
815631,SB_slashburn,bcsstk23.mtx,SB_slashburn,101.017448,33.453503
815629,SB_slashburn,bcsstk21.mtx,SB_slashburn,12.364305,16.181337
815626,SB_slashburn,bcsstk18.mtx,SB_slashburn,328.878418,53.447166
815625,SB_slashburn,bcsstk17.mtx,SB_slashburn,505.148041,139.258209
815623,SB_slashburn,bcsstk16.mtx,SB_slashburn,357.134949,93.169739
815621,SB_slashburn,bcsstk15.mtx,SB_slashburn,311.597992,205.03891
815618,SB_slashburn,bcsstk14.mtx,SB_slashburn,166.814438,24.055466
815615,SB_slashburn,bcsstk13.mtx,SB_slashburn,99.720467,38.07896
815613,SB_slashburn,bcsstk12.mtx,SB_slashburn,39.822472,16.060293
815611,SB_slashburn,bcsstk11.mtx,SB_slashburn,40.561901,13.916057
815609,SB_slashburn,bcsstk10.mtx,SB_slashburn,8.274692,11.648234
815607,SB_slashburn,bcsstk09.mtx,SB_slashburn,19.125872,10.804568
815604,SB_slashburn,bcsstk08.mtx,SB_slashburn,17.895102,7.595112
815601,SB_slashburn,bcspwr10.mtx,SB_slashburn,28.226131,8.564601
687878,SB_metis,vsp_mod2_pgp2_slptsk.mtx,SB_metis,853.675781,105.151016
143356,SB_rcm,ex24.mtx,SB_rcm,0.235501,29.4634
687877,SB_metis,vsp_data_and_seymourl.mtx,SB_metis,183.029724,17.738937
143355,SB_rcm,ex23.mtx,SB_rcm,0.211082,26.860857
687876,SB_metis,vsp_c-60_data_cti_cs4.mtx,SB_metis,248.097183,69.075844
143354,SB_rcm,ex22.mtx,SB_rcm,0.135641,14.7011
687875,SB_metis,vsp_c-30_data_data.mtx,SB_metis,126.619682,20.365007
143353,SB_rcm,ex21.mtx,SB_rcm,0.112535,15.447352
687874,SB_metis,vsp_bump2_e18_aa01_model1_crew1.mtx,SB_metis,819.347412,97.960213
143352,SB_rcm,ex20.mtx,SB_rcm,0.31493,41.23764
687873,SB_metis,vsp_befref_fxm_2_4_air02.mtx,SB_metis,313.400055,57.311359
143351,SB_rcm,ex2.mtx,SB_rcm,0.123707,11.565631
687872,SB_metis,vsp_barth5_1Ksep_50in_5Kout.mtx,SB_metis,128.675034,30.7488
143350,SB_rcm,ex19.mtx,SB_rcm,1.200174,126.161369
687871,SB_metis,wy2010.mtx,SB_metis,91.984772,108.691055
143349,SB_rcm,ex18.mtx,SB_rcm,0.366548,35.710625
687870,SB_metis,wv2010.mtx,SB_metis,111.268448,164.597946
143348,SB_rcm,ex15.mtx,SB_rcm,0.360187,29.234995
687869,SB_metis,wa2010.mtx,SB_metis,131.964691,247.549911
143347,SB_rcm,ex14.mtx,SB_rcm,0.274465,22.388573
687868,SB_metis,vt2010.mtx,SB_metis,68.059402,45.025898
143346,SB_rcm,ex13.mtx,SB_rcm,0.279775,24.167231
687867,SB_metis,ut2010.mtx,SB_metis,101.873779,139.319595
143345,SB_rcm,ex12.mtx,SB_rcm,0.398619,27.158497
687866,SB_metis,sd2010.mtx,SB_metis,91.409088,258.863312
143344,SB_rcm,ex10hs.mtx,SB_rcm,0.23423,19.19709
687865,SB_metis,sc2010.mtx,SB_metis,134.287796,233.468964
143343,SB_rcm,ex10.mtx,SB_rcm,0.227607,17.687025
687864,SB_metis,ri2010.mtx,SB_metis,65.078644,34.682968
143342,SB_rcm,cavity26.mtx,SB_rcm,61.711727,172.07074
687863,SB_metis,or2010.mtx,SB_metis,136.744934,243.565002
143341,SB_rcm,cavity25.mtx,SB_rcm,416.650055,82.423553
687862,SB_metis,nv2010.mtx,SB_metis,90.8125,106.14077
143340,SB_rcm,cavity24.mtx,SB_rcm,61.19186,75.465416
687861,SB_metis,nm2010.mtx,SB_metis,123.754829,204.993118
143339,SB_rcm,cavity23.mtx,SB_rcm,419.692078,63.485996
687860,SB_metis,nj2010.mtx,SB_metis,120.704613,205.30336
143338,SB_rcm,cavity22.mtx,SB_rcm,62.823093,62.997871
687859,SB_metis,nh2010.mtx,SB_metis,73.631027,66.588142
143337,SB_rcm,cavity21.mtx,SB_rcm,423.731415,64.223663
687858,SB_metis,ne2010.mtx,SB_metis,131.533569,232.438904
143336,SB_rcm,cavity20.mtx,SB_rcm,61.383526,65.012611
687857,SB_metis,nd2010.mtx,SB_metis,110.924591,156.219131
143335,SB_rcm,cavity19.mtx,SB_rcm,420.93396,64.747147
687856,SB_metis,mt2010.mtx,SB_metis,110.368019,178.773834
143334,SB_rcm,cavity18.mtx,SB_rcm,62.163364,64.367447
687855,SB_metis,ms2010.mtx,SB_metis,123.837532,212.188644
143333,SB_rcm,cavity17.mtx,SB_rcm,417.992493,65.473427
687854,SB_metis,me2010.mtx,SB_metis,84.558922,84.291489
143332,SB_rcm,cavity16.mtx,SB_rcm,64.990913,63.718906
687853,SB_metis,md2010.mtx,SB_metis,114.364838,176.936111
143331,SB_rcm,cavity15.mtx,SB_rcm,131.575012,34.896832
687852,SB_metis,ma2010.mtx,SB_metis,123.164619,199.314468
143330,SB_rcm,cavity14.mtx,SB_rcm,26.54734,37.008327
687851,SB_metis,la2010.mtx,SB_metis,140.444839,242.270401
143329,SB_rcm,cavity13.mtx,SB_rcm,130.509949,35.34174
687850,SB_metis,ky2010.mtx,SB_metis,116.568405,196.986786
143328,SB_rcm,cavity12.mtx,SB_rcm,26.337124,38.151192
687849,SB_metis,id2010.mtx,SB_metis,117.757027,178.335419
143327,SB_rcm,cavity11.mtx,SB_rcm,130.587875,36.661728
687848,SB_metis,hi2010.mtx,SB_metis,64.276764,32.612438
143326,SB_rcm,cavity10.mtx,SB_rcm,27.279352,35.657532
687847,SB_metis,de2010.mtx,SB_metis,71.346443,31.735346
143325,SB_rcm,cavity09.mtx,SB_rcm,7.086484,17.904144
687846,SB_metis,ct2010.mtx,SB_metis,82.160919,81.242821
143324,SB_rcm,cavity08.mtx,SB_rcm,26.496143,16.532026
687845,SB_metis,co2010.mtx,SB_metis,142.325943,255.674805
143323,SB_rcm,cavity07.mtx,SB_rcm,7.155774,16.649717
687844,SB_metis,ar2010.mtx,SB_metis,129.561401,217.458786
143322,SB_rcm,cavity06.mtx,SB_rcm,27.536987,17.019293
687843,SB_metis,ak2010.mtx,SB_metis,73.995148,54.717918
143321,SB_rcm,cavity05.mtx,SB_rcm,7.462941,18.38187
687842,SB_metis,smallworld.mtx,SB_metis,568.556702,142.263611
143320,SB_rcm,vibrobox.mtx,SB_rcm,2.158913,97.507408
687841,SB_metis,preferentialAttachment.mtx,SB_metis,1881.20166,148.295563
687840,SB_metis,CurlCurl_0.mtx,SB_metis,94.164085,37.72789
143318,SB_rcm,thermal.mtx,SB_rcm,0.237395,33.83968
143317,SB_rcm,coater2.mtx,SB_rcm,1.127898,88.200989
687838,SB_metis,cz40948.mtx,SB_metis,60.263577,232.117752
143316,SB_rcm,coater1.mtx,SB_rcm,0.250721,10.868824
687836,SB_metis,cz10228.mtx,SB_metis,62.554806,60.605679
143314,SB_rcm,circuit_3.mtx,SB_rcm,710.036621,41.326523
143312,SB_rcm,circuit_1.mtx,SB_rcm,74.930031,18.598955
143311,SB_rcm,pcrystk02.mtx,SB_rcm,2.303284,125.838814
143310,SB_rcm,nasa4704.mtx,SB_rcm,0.420619,16.774492
687832,SB_metis,Chevron2.mtx,SB_metis,371.775391,82.451515
143309,SB_rcm,nasa2910.mtx,SB_rcm,0.586972,32.647964
687831,SB_metis,Chevron1.mtx,SB_metis,60.70739,35.421375
143308,SB_rcm,nasa1824.mtx,SB_rcm,0.185238,13.486499
143307,SB_rcm,msc04515.mtx,SB_rcm,0.387197,26.001604
687829,SB_metis,TSC_OPF_300.mtx,SB_metis,222.378891,292.528107
143306,SB_rcm,msc01440.mtx,SB_rcm,0.184155,15.18624
687828,SB_metis,OPF_6000.mtx,SB_metis,65.814728,100.171928
143313,SB_rcm,circuit_2.mtx,SB_rcm,122.254707,11.148199
687827,SB_metis,OPF_3754.mtx,SB_metis,54.630333,51.277927
143305,SB_rcm,msc01050.mtx,SB_rcm,0.136997,10.970996
687826,SB_metis,OPF_10000.mtx,SB_metis,73.114868,161.348938
143304,SB_rcm,msc00726.mtx,SB_rcm,0.157706,12.591128
687825,SB_metis,HTC_336_9129.mtx,SB_metis,225.554306,244.535156
143303,SB_rcm,crystm03.mtx,SB_rcm,2.093851,173.18988
687824,SB_metis,HTC_336_4438.mtx,SB_metis,235.598541,243.417511
143302,SB_rcm,crystm02.mtx,SB_rcm,1.181919,96.410851
687823,SB_metis,wing_nodal.mtx,SB_metis,117.074959,37.270317
143301,SB_rcm,crystm01.mtx,SB_rcm,0.418987,37.447544
687822,SB_metis,wing.mtx,SB_metis,126.918167,46.891399
143300,SB_rcm,crystk02.mtx,SB_rcm,2.421245,270.276611
687821,SB_metis,uk.mtx,SB_metis,48.186642,5.084216
143299,SB_rcm,crystk01.mtx,SB_rcm,0.816203,96.237755
687820,SB_metis,t60k.mtx,SB_metis,65.251236,31.663738
143298,SB_rcm,bcsstm39.mtx,SB_rcm,151.363113,15.989458
687819,SB_metis,fe_tooth.mtx,SB_metis,160.846298,133.962463
143297,SB_rcm,bcsstm38.mtx,SB_rcm,2.07221,6.300799
687818,SB_metis,fe_sphere.mtx,SB_metis,64.622719,15.280363
143296,SB_rcm,bcsstm37.mtx,SB_rcm,24.883003,8.521869
687817,SB_metis,fe_ocean.mtx,SB_metis,175.406418,108.573952
143295,SB_rcm,bcsstm36.mtx,SB_rcm,1.334545,90.137428
687816,SB_metis,fe_body.mtx,SB_metis,88.235947,49.232437
143294,SB_rcm,bcsstm35.mtx,SB_rcm,37.131802,10.971948
687814,SB_metis,fe_4elt2.mtx,SB_metis,54.795185,11.505125
143293,SB_rcm,bcsstm34.mtx,SB_rcm,0.079379,9.762959
687813,SB_metis,data.mtx,SB_metis,72.230431,7.349475
143292,SB_rcm,bcsstk38.mtx,SB_rcm,1.268011,95.685326
687812,SB_metis,cti.mtx,SB_metis,101.988113,18.641405
143291,SB_rcm,bcsstk34.mtx,SB_rcm,3.12656,21.357525
687811,SB_metis,cs4.mtx,SB_metis,92.707939,19.776222
143290,SB_rcm,rw5151.mtx,SB_rcm,0.16005,9.333302
687810,SB_metis,luxembourg_osm.mtx,SB_metis,70.497101,52.666462
143289,SB_rcm,rdb5000.mtx,SB_rcm,0.17053,32.35482
687809,SB_metis,rgg_n_2_16_s0.mtx,SB_metis,88.052132,92.817101
143288,SB_rcm,rdb2048.mtx,SB_rcm,0.068017,27.096071
687808,SB_metis,rgg_n_2_15_s0.mtx,SB_metis,72.530197,47.335217
143287,SB_rcm,rbsb480.mtx,SB_rcm,0.078587,8.796374
687807,SB_metis,delaunay_n17.mtx,SB_metis,102.189423,126.680214
143286,SB_rcm,rbsa480.mtx,SB_rcm,0.076604,7.596682
687806,SB_metis,delaunay_n16.mtx,SB_metis,78.185112,53.080753
687805,SB_metis,delaunay_n15.mtx,SB_metis,68.908745,29.214363
687804,SB_metis,delaunay_n14.mtx,SB_metis,63.255146,21.811852
143283,SB_rcm,pde2961.mtx,SB_rcm,0.100238,7.63834
687803,SB_metis,delaunay_n13.mtx,SB_metis,59.473434,14.766846
143282,SB_rcm,olm5000.mtx,SB_rcm,0.149081,10.779325
687802,SB_metis,delaunay_n12.mtx,SB_metis,61.285419,94.953651
143281,SB_rcm,dw4096.mtx,SB_rcm,0.299383,20.151625
687801,SB_metis,delaunay_n11.mtx,SB_metis,41.347591,83.472107
143280,SB_rcm,dw1024.mtx,SB_rcm,0.081112,7.927103
143279,SB_rcm,af23560.mtx,SB_rcm,1.713342,185.598694
687799,SB_metis,se.mtx,SB_metis,138.423203,15.092287
143278,SB_rcm,epb3.mtx,SB_rcm,2.934126,200.904099
687798,SB_metis,ccc.mtx,SB_metis,179.165634,35.212738
687797,SB_metis,cca.mtx,SB_metis,123.425125,19.898916
143276,SB_rcm,epb1.mtx,SB_rcm,0.539344,55.6241
687796,SB_metis,bfly.mtx,SB_metis,220.514572,37.128254
143275,SB_rcm,onetone2.mtx,SB_rcm,15391.067383,84.149567
687795,SB_metis,shock-9.mtx,SB_metis,65.630135,21.644005
143274,SB_rcm,onetone1.mtx,SB_rcm,24364.730469,127.625557
687794,SB_metis,biplane-9.mtx,SB_metis,55.907383,17.685732
687793,SB_metis,stufe-10.mtx,SB_metis,64.965279,15.83953
141258,SB_degree,Baumann.mtx,SB_degree,1.433941,286.787506
141257,SB_degree,chem_master1.mtx,SB_degree,0.432842,80.996086
141256,SB_degree,FEM_3D_thermal1.mtx,SB_degree,0.249769,196.203979
141255,SB_degree,Dubcova1.mtx,SB_degree,0.176052,77.435883
141254,SB_degree,wb-cs-stanford.mtx,SB_degree,0.124995,18.324009
141253,SB_degree,sctap1-2r.mtx,SB_degree,0.326755,59.672989
141252,SB_degree,sctap1-2c.mtx,SB_degree,0.061686,15.145722
141251,SB_degree,sctap1-2b.mtx,SB_degree,0.181842,33.033371
141250,SB_degree,scsd8-2r.mtx,SB_degree,0.084509,69.184883
141249,SB_degree,scsd8-2c.mtx,SB_degree,0.059532,40.858086
141248,SB_degree,scsd8-2b.mtx,SB_degree,0.060895,41.460148
141247,SB_degree,scrs8-2r.mtx,SB_degree,0.187272,32.045124
141246,SB_degree,scfxm1-2r.mtx,SB_degree,0.405001,82.001053
141244,SB_degree,scagr7-2r.mtx,SB_degree,0.316365,43.335827
141243,SB_degree,scagr7-2b.mtx,SB_degree,0.128121,16.858353
141242,SB_degree,sc205-2r.mtx,SB_degree,0.408377,38.018002
141241,SB_degree,pltexpa.mtx,SB_degree,0.289945,44.842701
141240,SB_degree,rat.mtx,SB_degree,0.044855,105.391663
141239,SB_degree,plddb.mtx,SB_degree,0.029466,8.21076
141238,SB_degree,nsir.mtx,SB_degree,0.04763,61.515614
141237,SB_degree,nsct.mtx,SB_degree,0.289615,221.291534
141236,SB_degree,large.mtx,SB_degree,0.054863,10.147122
141245,SB_degree,scfxm1-2b.mtx,SB_degree,0.222849,43.128448
141235,SB_degree,delf.mtx,SB_degree,0.054152,19.233599
141234,SB_degree,stormg2-8.mtx,SB_degree,0.06388,12.089244
141233,SB_degree,stormg2-27.mtx,SB_degree,0.17554,34.378895
141232,SB_degree,stormg2-125.mtx,SB_degree,0.793903,136.52977
141231,SB_degree,pgp2.mtx,SB_degree,0.055324,11.594043
141230,SB_degree,fxm4_6.mtx,SB_degree,0.275197,93.490509
141229,SB_degree,fxm3_16.mtx,SB_degree,0.493067,142.0186
141228,SB_degree,fxm3_6.mtx,SB_degree,0.084038,34.119946
141227,SB_degree,fxm2-16.mtx,SB_degree,0.057999,15.232004
141226,SB_degree,fxm2-6.mtx,SB_degree,0.020799,7.448397
141225,SB_degree,deter8.mtx,SB_degree,0.057969,11.23661
141224,SB_degree,deter7.mtx,SB_degree,0.08512,16.003204
141223,SB_degree,deter6.mtx,SB_degree,0.060685,17.014368
141222,SB_degree,deter5.mtx,SB_degree,0.073027,12.845247
141221,SB_degree,deter4.mtx,SB_degree,0.04749,10.121153
141220,SB_degree,deter3.mtx,SB_degree,0.100549,17.582956
141219,SB_degree,deter2.mtx,SB_degree,0.083166,15.427301
141218,SB_degree,deter1.mtx,SB_degree,0.075372,17.927052
141217,SB_degree,deter0.mtx,SB_degree,0.025468,8.128155
141216,SB_degree,stoch_aircraft.mtx,SB_degree,0.050475,11.609603
141215,SB_degree,l30.mtx,SB_degree,0.040627,22.574352
141210,SB_degree,world.mtx,SB_degree,0.48381,65.720001
141205,SB_degree,stat96v5.mtx,SB_degree,0.040646,108.323265
141203,SB_degree,stat96v1.mtx,SB_degree,0.09045,226.257492
141207,SB_degree,testbig.mtx,SB_degree,0.198123,23.975639
141202,SB_degree,south31.mtx,SB_degree,0.208332,40.903824
141201,SB_degree,slptsk.mtx,SB_degree,0.03771,33.294712
141200,SB_degree,seymourl.mtx,SB_degree,0.061135,16.664459
141199,SB_degree,route.mtx,SB_degree,0.488398,64.256386
141194,SB_degree,rlfprim.mtx,SB_degree,0.719854,91.617241
141193,SB_degree,rlfdual.mtx,SB_degree,0.086272,109.429588
141192,SB_degree,rlfddd.mtx,SB_degree,0.057055,96.590523
141191,SB_degree,r05.mtx,SB_degree,0.061152,46.643867
141190,SB_degree,primagaz.mtx,SB_degree,0.032144,9.121675
141189,SB_degree,pf2177.mtx,SB_degree,0.10495,7.382599
141187,SB_degree,pcb1000.mtx,SB_degree,0.027224,11.883417
141185,SB_degree,p05.mtx,SB_degree,0.060621,24.95569
141184,SB_degree,p010.mtx,SB_degree,0.103256,48.619728
141182,SB_degree,nl.mtx,SB_degree,0.082104,21.083828
141181,SB_degree,nemswrld.mtx,SB_degree,0.071683,83.158516
141180,SB_degree,nemspmm2.mtx,SB_degree,0.035942,31.609922
141179,SB_degree,nemspmm1.mtx,SB_degree,0.037696,25.59046
141178,SB_degree,nemsemm2.mtx,SB_degree,0.068276,75.330009
141177,SB_degree,model10.mtx,SB_degree,0.059168,69.904732
141176,SB_degree,model9.mtx,SB_degree,0.039439,26.383533
141175,SB_degree,model8.mtx,SB_degree,0.040761,12.683726
141174,SB_degree,model7.mtx,SB_degree,0.044068,24.339539
200880,SB_rabbit,mark3jac080sc.mtx,SB_rabbit,19.162804,92.756111
145270,SB_amd,k1_san.mtx,SB_amd,19.304512,159.733047
200878,SB_rabbit,mark3jac080.mtx,SB_rabbit,19.797684,91.493065
145269,SB_amd,helm3d01.mtx,SB_amd,38.75264,153.478378
200876,SB_rabbit,mark3jac060sc.mtx,SB_rabbit,14.198689,70.862129
145268,SB_amd,dtoc.mtx,SB_amd,2.969687,18.115284
200874,SB_rabbit,mark3jac060.mtx,SB_rabbit,14.305039,72.321442
145267,SB_amd,copter2.mtx,SB_amd,62.878883,253.941391
200872,SB_rabbit,mark3jac040sc.mtx,SB_rabbit,9.510414,46.674431
145266,SB_amd,c-72.mtx,SB_amd,42.082893,227.392441
200870,SB_rabbit,mark3jac040.mtx,SB_rabbit,12.013399,48.662361
145265,SB_amd,c-71.mtx,SB_amd,66.381973,269.902863
200869,SB_rabbit,mark3jac020sc.mtx,SB_rabbit,4.777733,29.494095
145264,SB_amd,c-70.mtx,SB_amd,40.582489,214.968094
200867,SB_rabbit,mark3jac020.mtx,SB_rabbit,4.852764,43.644855
