job_id,tag,matrix,perm,perm_type,algo,block_size,n_cols,time_loading_ms,time_write_ms,time_operation_ms,time_transfer_ms
102272,SMAT_SPMM_NO_REORDER,adder_dcop_38.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,16.367341,10.145522,0.089,
177678,CUSPARSE_SPMM_BSR_ROW,bundle1.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,196.608,,1.2798,385.053
99247,CUSPARSE_SPMM_BSR_NO_REORDER,wang2.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,7.88764,,0.0280576,1175.03
170812,ASPT_SPMM_ROW,xingo_afonso_itaipu.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,28.052559,,0.0432,21.239207
177676,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,156.277,,10.4276,1769.04
99246,CUSPARSE_SPMM_BSR_NO_REORDER,wang1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,7.92325,,0.0282624,1174.97
102271,SMAT_SPMM_NO_REORDER,adder_dcop_37.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,16.611188,10.372396,0.089,
177675,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,152.988,,5.13249,1250.7
99245,CUSPARSE_SPMM_BSR_NO_REORDER,swang2.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,8.65304,,0.150528,1183.74
177673,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,152.281,,15.0655,1770.91
99244,CUSPARSE_SPMM_BSR_NO_REORDER,swang1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,8.83631,,0.150528,1176.93
177672,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,214.175,,8.52214,1550.87
99243,CUSPARSE_SPMM_BSR_NO_REORDER,utm5940.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,36.1292,,0.0577536,1119.39
170811,ASPT_SPMM_ROW,xingo_afonso_itaipu.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,27.97342,,0.045792,21.241581
177670,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,216.121,,42.117,2157.7
99242,CUSPARSE_SPMM_BSR_NO_REORDER,utm3060.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,18.3613,,0.0415744,1157.57
177669,CUSPARSE_SPMM_BSR_ROW,rajat18.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,218.824,,8.83384,1538.1
99241,CUSPARSE_SPMM_BSR_NO_REORDER,utm1700b.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,9.04738,,0.0356352,1148.67
177667,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,178.056,,12.9169,944.597
99240,CUSPARSE_SPMM_BSR_NO_REORDER,raefsky6.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,59.2409,,0.207053,1095.74
177665,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,184.894,,5.36596,1242.03
99239,CUSPARSE_SPMM_BSR_NO_REORDER,raefsky5.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,72.3053,,0.0765952,1071.62
177664,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,180.941,,17.1573,1765.81
99238,CUSPARSE_SPMM_BSR_NO_REORDER,raefsky2.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,126.489,,0.0882688,938.569
177662,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,182.187,,6.96709,1248.81
99237,CUSPARSE_SPMM_BSR_NO_REORDER,raefsky1.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,128.803,,0.0882688,941.935
102274,SMAT_SPMM_NO_REORDER,adder_dcop_40.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,15.903725,9.486165,0.089,
177661,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,259.88,,49.2122,2140.22
99236,CUSPARSE_SPMM_BSR_NO_REORDER,shyy41.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,9.04369,,0.032768,1091.71
177659,CUSPARSE_SPMM_BSR_ROW,rajat17.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,262.814,,10.2741,1520.22
99235,CUSPARSE_SPMM_BSR_NO_REORDER,shyy161.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,138.375,,0.293069,1121.85
177657,CUSPARSE_SPMM_BSR_ROW,rajat16.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,253.919,,13.5414,2152.96
99234,CUSPARSE_SPMM_BSR_NO_REORDER,struct4.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,62.0221,,0.0851968,1137.53
102275,SMAT_SPMM_NO_REORDER,adder_dcop_41.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,17.349676,9.391555,0.089,
177656,CUSPARSE_SPMM_BSR_ROW,rajat16.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,173.632,,5.28077,444.271
99233,CUSPARSE_SPMM_BSR_NO_REORDER,lp_nug20.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,86.6422,,4.05279,1177.85
102273,SMAT_SPMM_NO_REORDER,adder_dcop_39.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,17.340788,9.420964,0.089,
177654,CUSPARSE_SPMM_BSR_ROW,rajat16.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,177.213,,17.2788,1770.27
99232,CUSPARSE_SPMM_BSR_NO_REORDER,lp_nug15.mtx,None,ROW,CUSPARSE_SPMM_BSR_NO_REORDER,32.0,32,26.6864,,1.16552,1176.58
170813,ASPT_SPMM_ROW,mimo8x8_system.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,19.601865,,0.0464,31.603682
167011,ASPT_SPMM_ROW,lock2232.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,26.159032,,0.058976,43.219985
165720,ASPT_SPMM_ROW,lhr04.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,28.984846,,0.06144,50.046578
167010,ASPT_SPMM_ROW,lock2232.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,16.533695,,0.053344,29.655019
165719,ASPT_SPMM_ROW,lhr04.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,22.759247,,0.06144,49.782469
122821,ASPT_SPMM_NO_REORDER,kineticBatchReactor_2.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.879866,,0.110592,28.702469
102050,SMAT_SPMM_NO_REORDER,lp_25fv47.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,16.578925,9.910914,0.049,
170581,ASPT_SPMM_ROW,transient.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,148.55705,,0.310272,343.923246
167009,ASPT_SPMM_ROW,lock2232.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,16.572147,,0.056736,29.132207
180770,CUSPARSE_SPMM_BSR_ROW,shallow_water2.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,129.956,,24.7216,1552.71
165718,ASPT_SPMM_ROW,lhr02.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,18.670302,,0.065536,26.335888
102048,SMAT_SPMM_NO_REORDER,mark3jac140.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,63.948347,161.846797,0.176,
167008,ASPT_SPMM_ROW,lock1074.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,16.060191,,0.07168,32.294391
180769,CUSPARSE_SPMM_BSR_ROW,shallow_water2.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,132.039,,3.20184,1020.73
165717,ASPT_SPMM_ROW,lhr02.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,20.813636,,0.067584,25.879766
167007,ASPT_SPMM_ROW,lock1074.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,16.373036,,0.075776,31.058348
180768,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,94.2858,,2.13135,1024.41
165716,ASPT_SPMM_ROW,lhr02.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,20.399109,,0.057344,24.317322
122836,ASPT_SPMM_NO_REORDER,lowThrust_2.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.284425,,0.105472,19.996254
170580,ASPT_SPMM_ROW,transient.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,155.588611,,0.278528,346.429846
167006,ASPT_SPMM_ROW,lock1074.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,14.855392,,0.059392,20.578545
180767,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,128.974,,0.3008,547.597
165715,ASPT_SPMM_ROW,lhr02.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,19.286783,,0.065536,26.260618
167005,ASPT_SPMM_ROW,lock1074.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,14.825807,,0.065536,19.849605
180766,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,132.938,,2.24973,1554.45
165714,ASPT_SPMM_ROW,lhr02.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,17.100853,,0.065536,24.317252
167004,ASPT_SPMM_ROW,lock1074.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,15.189241,,0.089088,31.219801
180765,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,130.358,,0.301056,1023.21
165713,ASPT_SPMM_ROW,lhr02.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.319649,,0.063488,25.23161
167003,ASPT_SPMM_ROW,lock1074.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,14.470783,,0.06144,32.414139
180764,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,94.8045,,23.4572,1019.99
165712,ASPT_SPMM_ROW,lhr01.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,14.560905,,0.062464,15.746304
167002,ASPT_SPMM_ROW,cegb3306.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,17.791428,,0.054752,27.540255
180763,CUSPARSE_SPMM_BSR_ROW,shallow_water1.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,131.844,,3.22028,589.931
165711,ASPT_SPMM_ROW,lhr01.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,29.356678,,0.070656,15.880303
122819,ASPT_SPMM_NO_REORDER,kineticBatchReactor_1.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.492472,,0.096256,16.424734
167001,ASPT_SPMM_ROW,cegb3306.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,17.771561,,0.056864,27.692902
180762,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,314.823,,85.4798,1909.8
165709,ASPT_SPMM_ROW,lhr01.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,15.340613,,0.075456,14.760143
170282,ASPT_SPMM_ROW,flower_5_4.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,17.481497,,0.037024,20.688232
167000,ASPT_SPMM_ROW,cegb3306.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,18.69573,,0.055296,41.590566
180761,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,307.882,,13.9473,1264.87
165710,ASPT_SPMM_ROW,lhr01.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,11.828351,,0.079136,15.225333
122816,ASPT_SPMM_NO_REORDER,hangGlider_5.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,25.393683,,0.123904,86.663858
101765,SMAT_SPMM_NO_REORDER,bcsstk16.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,33.645516,123.935874,0.021,
166999,ASPT_SPMM_ROW,cegb3306.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,19.080169,,0.057056,42.364103
180760,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,210.868,,75.9484,1154.62
165708,ASPT_SPMM_ROW,lhr01.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,17.10426,,0.070656,15.308768
166998,ASPT_SPMM_ROW,cegb3306.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,24.70622,,0.05584,26.858965
180759,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,302.868,,12.8043,1561.83
165707,ASPT_SPMM_ROW,lhr01.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.155212,,0.064512,16.875693
166997,ASPT_SPMM_ROW,cegb3306.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,24.850161,,0.05856,26.562369
180758,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,309.569,,99.0169,2194.24
166996,ASPT_SPMM_ROW,cegb3024.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,19.487402,,0.058336,43.983291
180757,CUSPARSE_SPMM_BSR_ROW,thermomech_TK.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,305.941,,16.2011,1527.51
102049,SMAT_SPMM_NO_REORDER,mark3jac140sc.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,70.162961,158.527,0.176,
166995,ASPT_SPMM_ROW,cegb3024.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,19.63095,,0.05536,43.926226
180756,CUSPARSE_SPMM_BSR_ROW,thermomech_TC.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,217.166,,87.6001,1135.48
165704,ASPT_SPMM_ROW,lpi_klein3.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,18.388707,,0.05728,12.349512
169550,ASPT_SPMM_ROW,Maragal_6.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,86.996361,,0.175104,183.143015
118907,ASPT_SPMM_NO_REORDER,nasa2910.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,26.385158,,0.109568,96.473652
169549,ASPT_SPMM_ROW,Maragal_6.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,87.319287,,0.207872,186.313963
118906,ASPT_SPMM_NO_REORDER,nasa2146.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,16.882556,,0.059168,43.304077
169548,ASPT_SPMM_ROW,Maragal_6.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,81.060317,,0.152576,282.055108
118905,ASPT_SPMM_NO_REORDER,nasa1824.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,16.241438,,0.058944,26.708091
169547,ASPT_SPMM_ROW,Maragal_6.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,81.063584,,0.14848,283.229465
118904,ASPT_SPMM_NO_REORDER,barth5.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,17.671308,,0.06784,34.716541
169546,ASPT_SPMM_ROW,Maragal_5.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,23.678811,,0.132096,37.961307
118903,ASPT_SPMM_NO_REORDER,barth4.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.605417,,0.038048,18.3478
169545,ASPT_SPMM_ROW,Maragal_5.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,23.591086,,0.131072,38.342994
118901,ASPT_SPMM_NO_REORDER,barth.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,14.990948,,0.037728,18.685314
169544,ASPT_SPMM_ROW,Maragal_5.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,23.642573,,0.142336,37.291078
118900,ASPT_SPMM_NO_REORDER,pfinan512.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,44.254447,,0.126464,297.564292
169543,ASPT_SPMM_ROW,Maragal_5.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,23.628115,,0.141312,36.423899
118899,ASPT_SPMM_NO_REORDER,finan512.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,64.44543,,0.13024,318.815785
169542,ASPT_SPMM_ROW,Maragal_5.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,26.021122,,0.116736,54.211821
118898,ASPT_SPMM_NO_REORDER,lhr34c.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,93.236887,,0.114688,393.534463
169541,ASPT_SPMM_ROW,Maragal_5.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,26.345821,,0.12288,53.275679
118897,ASPT_SPMM_NO_REORDER,lhr34.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,90.83747,,0.115712,403.429215
169540,ASPT_SPMM_ROW,Maragal_4.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,16.459196,,0.103424,13.671318
118895,ASPT_SPMM_NO_REORDER,lhr17c.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,57.734546,,0.086016,202.151787
169539,ASPT_SPMM_ROW,Maragal_4.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,32,16.460127,,0.100352,13.226171
118894,ASPT_SPMM_NO_REORDER,lhr17.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,57.462832,,0.082944,200.036958
169538,ASPT_SPMM_ROW,Maragal_4.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,16.256846,,0.110592,13.884478
118893,ASPT_SPMM_NO_REORDER,lhr14c.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,49.056547,,0.08704,163.548725
169536,ASPT_SPMM_ROW,Maragal_4.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,18.186085,,0.114688,19.14879
118892,ASPT_SPMM_NO_REORDER,lhr14.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,47.339124,,0.083968,168.279682
169535,ASPT_SPMM_ROW,Maragal_4.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.710965,,0.101376,21.12408
118891,ASPT_SPMM_NO_REORDER,lhr11c.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,40.851134,,0.12288,124.918802
118890,ASPT_SPMM_NO_REORDER,lhr11.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,40.561927,,0.074752,126.469651
118889,ASPT_SPMM_NO_REORDER,lhr10c.mtx,None,ROW,ASPT_SPMM_NO_REORDER,,32,39.278599,,0.07168,126.839341
178185,CUSPARSE_SPMM_BSR_ROW,rail_5177.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,15.3076,,0.251494,945.598
174336,CUSPARSE_SPMM_BSR_ROW,lp_pds_10.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,32.0168,,2.23273,504.688
178182,CUSPARSE_SPMM_BSR_ROW,rail_5177.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,15.603,,0.400589,1411.95
170314,ASPT_SPMM_ROW,rel7.mtx,SB_gray,ROW,ASPT_SPMM_ROW,,256,17.878061,,0.060704,20.931128
178180,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,60.2591,,2.303,1511.63
170310,ASPT_SPMM_ROW,rel7.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,17.910974,,0.053408,30.931068
179476,CUSPARSE_SPMM_BSR_ROW,deter6.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,8.91752,,3.53976,531.258
178179,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,60.1705,,0.508314,1397.04
174333,CUSPARSE_SPMM_BSR_ROW,lp_pds_06.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,11.8994,,5.72088,878.676
179475,CUSPARSE_SPMM_BSR_ROW,deter6.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,8.37466,,0.98345,1461.4
178177,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,59.0157,,2.58314,1602.6
174332,CUSPARSE_SPMM_BSR_ROW,lp_pds_06.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,12.0918,,1.21631,771.794
179474,CUSPARSE_SPMM_BSR_ROW,deter6.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,8.61542,,4.18628,1506.94
178176,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,59.1403,,0.532838,1454.97
174331,CUSPARSE_SPMM_BSR_ROW,lp_pds_06.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,20.2719,,8.22374,1076.62
179473,CUSPARSE_SPMM_BSR_ROW,deter6.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,8.45842,,0.856883,1446.92
178174,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,60.22,,12.0293,1587.21
174330,CUSPARSE_SPMM_BSR_ROW,lp_pds_06.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,19.3055,,1.39725,945.835
178173,CUSPARSE_SPMM_BSR_ROW,rail_20209.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,64.7848,,1.72052,1416.45
170309,ASPT_SPMM_ROW,rel7.mtx,random1D,ROW,ASPT_SPMM_ROW,,32,17.645693,,0.057632,30.605336
178184,CUSPARSE_SPMM_BSR_ROW,rail_5177.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,15.6295,,2.51085,509.088
170311,ASPT_SPMM_ROW,rel7.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,18.126268,,0.057216,20.836921
179470,CUSPARSE_SPMM_BSR_ROW,deter5.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,10.8636,,4.26721,542.543
178171,CUSPARSE_SPMM_BSR_ROW,piston.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,42.2655,,0.0667584,1446.92
174327,CUSPARSE_SPMM_BSR_ROW,lp_pds_02.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,3.16661,,1.45469,794.475
179469,CUSPARSE_SPMM_BSR_ROW,deter5.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,10.443,,1.15896,1477.72
178169,CUSPARSE_SPMM_BSR_ROW,piston.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,42.3063,,0.0249856,1428.65
174326,CUSPARSE_SPMM_BSR_ROW,lp_pds_02.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.20263,,0.388506,768.301
179468,CUSPARSE_SPMM_BSR_ROW,deter5.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,10.6381,,5.07955,1530.8
178168,CUSPARSE_SPMM_BSR_ROW,piston.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,41.6421,,0.173875,1460.84
174325,CUSPARSE_SPMM_BSR_ROW,lp_pds_02.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,4.70873,,1.98185,509.835
179467,CUSPARSE_SPMM_BSR_ROW,deter5.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,10.6506,,0.966451,1465.68
178167,CUSPARSE_SPMM_BSR_ROW,piston.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,41.994,,0.0818944,1432.73
174324,CUSPARSE_SPMM_BSR_ROW,lp_pds_02.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,3.21782,,0.441958,398.44
178165,CUSPARSE_SPMM_BSR_ROW,piston.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,43.1511,,0.701235,1461.73
178163,CUSPARSE_SPMM_BSR_ROW,piston.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,42.8365,,0.188621,1447.99
179464,CUSPARSE_SPMM_BSR_ROW,deter4.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,6.51687,,2.19095,525.495
178161,CUSPARSE_SPMM_BSR_ROW,LFAT5000.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,32.6135,,0.372768,1607.87
179463,CUSPARSE_SPMM_BSR_ROW,deter4.mtx,SB_degree,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,6.65786,,0.436224,1462.48
178160,CUSPARSE_SPMM_BSR_ROW,LFAT5000.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,32.5696,,0.0585728,1479.66
179462,CUSPARSE_SPMM_BSR_ROW,deter4.mtx,random1D,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,6.46982,,3.07686,1491.25
170984,ASPT_SPMM_ROW,email.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,256,15.356663,,0.068512,7.73897
176091,CUSPARSE_SPMM_BSR_ROW,adder_dcop_24.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,256,3.6807,,0.52183,1650.78
102965,SMAT_SPMM_NO_REORDER,bips07_3078.mtx,None,ROW,SMAT_SPMM_NO_REORDER,32.0,32,22.369893,36.469585,0.057,
170983,ASPT_SPMM_ROW,email.mtx,SB_degree,ROW,ASPT_SPMM_ROW,,32,13.916917,,0.063424,11.488712
176090,CUSPARSE_SPMM_BSR_ROW,adder_dcop_24.mtx,SB_gray,ROW,CUSPARSE_SPMM_BSR_ROW,32.0,32,4.08068,,0.175309,1640.82
170982,ASPT_SPMM_ROW,email.mtx,random1D,ROW,ASPT_SPMM_ROW,,256,12.949032,,0.06128,10.485796
