job_id,tag,matrix,perm,time_reordering_ms,time_loading_ms
951749,SPARTA_reorder,mbeaflw.mtx,SPARTA_reorder,18.522,
951750,SPARTA_reorder,mbeause.mtx,SPARTA_reorder,16.309,
951751,SPARTA_reorder,mcfe.mtx,SPARTA_reorder,13.935,
951752,SPARTA_reorder,nos3.mtx,SPARTA_reorder,11.036,
951753,SPARTA_reorder,orani678.mtx,SPARTA_reorder,142.827,
951754,SPARTA_reorder,orsreg_1.mtx,SPARTA_reorder,90.823,
951755,SPARTA_reorder,plat1919.mtx,SPARTA_reorder,62.473,
951756,SPARTA_reorder,psmigr_1.mtx,SPARTA_reorder,387.974,
951757,SPARTA_reorder,psmigr_2.mtx,SPARTA_reorder,316.327,
951758,SPARTA_reorder,psmigr_3.mtx,SPARTA_reorder,444.742,
951759,SPARTA_reorder,saylr4.mtx,SPARTA_reorder,237.293,
951760,SPARTA_reorder,sherman2.mtx,SPARTA_reorder,18.296,
951761,SPARTA_reorder,sherman3.mtx,SPARTA_reorder,342.908,
951762,SPARTA_reorder,sherman5.mtx,SPARTA_reorder,171.863,
951763,SPARTA_reorder,sstmodel.mtx,SPARTA_reorder,177.38,
951764,SPARTA_reorder,watt_1.mtx,SPARTA_reorder,53.628,
951765,SPARTA_reorder,watt_2.mtx,SPARTA_reorder,53.471,
951766,SPARTA_reorder,onetone1.mtx,SPARTA_reorder,21501.7,
951767,SPARTA_reorder,onetone2.mtx,SPARTA_reorder,22324.5,
951768,SPARTA_reorder,epb1.mtx,SPARTA_reorder,3370.14,
951769,SPARTA_reorder,epb2.mtx,SPARTA_reorder,9684.52,
951770,SPARTA_reorder,epb3.mtx,SPARTA_reorder,101712.0,
951771,SPARTA_reorder,af23560.mtx,SPARTA_reorder,14493.6,
951772,SPARTA_reorder,dw1024.mtx,SPARTA_reorder,63.184,
951773,SPARTA_reorder,dw4096.mtx,SPARTA_reorder,900.295,
951774,SPARTA_reorder,olm5000.mtx,SPARTA_reorder,386.785,
951775,SPARTA_reorder,pde2961.mtx,SPARTA_reorder,120.376,
951776,SPARTA_reorder,qc2534.mtx,SPARTA_reorder,213.986,
951777,SPARTA_reorder,qc324.mtx,SPARTA_reorder,10.009,
951778,SPARTA_reorder,rbsa480.mtx,SPARTA_reorder,7.887,
951779,SPARTA_reorder,rbsb480.mtx,SPARTA_reorder,7.852,
951780,SPARTA_reorder,rdb2048.mtx,SPARTA_reorder,61.352,
951781,SPARTA_reorder,rdb5000.mtx,SPARTA_reorder,346.336,
951782,SPARTA_reorder,rw5151.mtx,SPARTA_reorder,462.689,
951783,SPARTA_reorder,bcsstk34.mtx,SPARTA_reorder,11.504,
951784,SPARTA_reorder,bcsstk38.mtx,SPARTA_reorder,1569.52,
951785,SPARTA_reorder,bcsstm34.mtx,SPARTA_reorder,13.04,
951786,SPARTA_reorder,bcsstm35.mtx,SPARTA_reorder,11169.5,
951787,SPARTA_reorder,bcsstm36.mtx,SPARTA_reorder,7445.69,
951788,SPARTA_reorder,bcsstm37.mtx,SPARTA_reorder,8311.94,
951789,SPARTA_reorder,bcsstm38.mtx,SPARTA_reorder,846.472,
951790,SPARTA_reorder,bcsstm39.mtx,SPARTA_reorder,95.548,
951791,SPARTA_reorder,crystk01.mtx,SPARTA_reorder,398.912,
951792,SPARTA_reorder,crystk02.mtx,SPARTA_reorder,4487.87,
951793,SPARTA_reorder,crystm01.mtx,SPARTA_reorder,592.88,
951794,SPARTA_reorder,crystm02.mtx,SPARTA_reorder,6169.49,
951795,SPARTA_reorder,crystm03.mtx,SPARTA_reorder,19517.6,
951796,SPARTA_reorder,msc00726.mtx,SPARTA_reorder,16.1,
951797,SPARTA_reorder,msc01050.mtx,SPARTA_reorder,17.576,
951798,SPARTA_reorder,msc01440.mtx,SPARTA_reorder,25.888,
951799,SPARTA_reorder,msc04515.mtx,SPARTA_reorder,315.058,
951803,SPARTA_reorder,pcrystk02.mtx,SPARTA_reorder,2899.87,
951804,SPARTA_reorder,circuit_1.mtx,SPARTA_reorder,55.927,
951805,SPARTA_reorder,circuit_2.mtx,SPARTA_reorder,302.427,
951806,SPARTA_reorder,circuit_3.mtx,SPARTA_reorder,2280.35,
951807,SPARTA_reorder,circuit_4.mtx,SPARTA_reorder,102985.0,
951808,SPARTA_reorder,coater1.mtx,SPARTA_reorder,27.095,
951809,SPARTA_reorder,coater2.mtx,SPARTA_reorder,2113.72,
951810,SPARTA_reorder,thermal.mtx,SPARTA_reorder,190.548,
951811,SPARTA_reorder,mplate.mtx,SPARTA_reorder,830.081,
951812,SPARTA_reorder,vibrobox.mtx,SPARTA_reorder,3195.41,
951813,SPARTA_reorder,cavity05.mtx,SPARTA_reorder,22.794,
951814,SPARTA_reorder,cavity06.mtx,SPARTA_reorder,25.042,
951815,SPARTA_reorder,cavity07.mtx,SPARTA_reorder,24.572,
951816,SPARTA_reorder,cavity08.mtx,SPARTA_reorder,24.822,
951817,SPARTA_reorder,cavity09.mtx,SPARTA_reorder,22.863,
951818,SPARTA_reorder,cavity10.mtx,SPARTA_reorder,92.669,
951819,SPARTA_reorder,cavity11.mtx,SPARTA_reorder,91.217,
951820,SPARTA_reorder,cavity12.mtx,SPARTA_reorder,84.419,
951821,SPARTA_reorder,cavity13.mtx,SPARTA_reorder,87.19,
951822,SPARTA_reorder,cavity14.mtx,SPARTA_reorder,107.362,
951823,SPARTA_reorder,cavity15.mtx,SPARTA_reorder,121.646,
951824,SPARTA_reorder,cavity16.mtx,SPARTA_reorder,416.956,
951825,SPARTA_reorder,cavity17.mtx,SPARTA_reorder,405.671,
951826,SPARTA_reorder,cavity18.mtx,SPARTA_reorder,440.098,
951827,SPARTA_reorder,cavity19.mtx,SPARTA_reorder,417.349,
951828,SPARTA_reorder,cavity20.mtx,SPARTA_reorder,338.603,
951829,SPARTA_reorder,cavity21.mtx,SPARTA_reorder,340.049,
951830,SPARTA_reorder,cavity22.mtx,SPARTA_reorder,265.553,
951831,SPARTA_reorder,cavity23.mtx,SPARTA_reorder,293.333,
951832,SPARTA_reorder,cavity24.mtx,SPARTA_reorder,286.187,
951833,SPARTA_reorder,cavity25.mtx,SPARTA_reorder,318.173,
951834,SPARTA_reorder,cavity26.mtx,SPARTA_reorder,311.639,
951835,SPARTA_reorder,ex10.mtx,SPARTA_reorder,76.878,
951836,SPARTA_reorder,ex10hs.mtx,SPARTA_reorder,108.991,
951837,SPARTA_reorder,ex12.mtx,SPARTA_reorder,427.228,
951838,SPARTA_reorder,ex13.mtx,SPARTA_reorder,98.864,
951839,SPARTA_reorder,ex14.mtx,SPARTA_reorder,249.569,
951840,SPARTA_reorder,ex15.mtx,SPARTA_reorder,1039.93,
951841,SPARTA_reorder,ex18.mtx,SPARTA_reorder,731.906,
951842,SPARTA_reorder,ex19.mtx,SPARTA_reorder,3832.59,
951843,SPARTA_reorder,ex2.mtx,SPARTA_reorder,12.232,
951844,SPARTA_reorder,ex20.mtx,SPARTA_reorder,80.352,
951845,SPARTA_reorder,ex21.mtx,SPARTA_reorder,10.537,
951846,SPARTA_reorder,ex22.mtx,SPARTA_reorder,15.345,
951847,SPARTA_reorder,ex23.mtx,SPARTA_reorder,32.787,
951848,SPARTA_reorder,ex24.mtx,SPARTA_reorder,103.059,
951849,SPARTA_reorder,ex25.mtx,SPARTA_reorder,13.456,
951850,SPARTA_reorder,ex26.mtx,SPARTA_reorder,86.467,
951851,SPARTA_reorder,ex27.mtx,SPARTA_reorder,22.669,
951852,SPARTA_reorder,ex28.mtx,SPARTA_reorder,109.095,
951853,SPARTA_reorder,ex29.mtx,SPARTA_reorder,177.409,
951854,SPARTA_reorder,ex3.mtx,SPARTA_reorder,44.044,
951855,SPARTA_reorder,ex31.mtx,SPARTA_reorder,329.902,
951856,SPARTA_reorder,ex32.mtx,SPARTA_reorder,18.113,
951857,SPARTA_reorder,ex33.mtx,SPARTA_reorder,40.847,
951858,SPARTA_reorder,ex35.mtx,SPARTA_reorder,6925.88,
951859,SPARTA_reorder,ex36.mtx,SPARTA_reorder,154.478,
951860,SPARTA_reorder,ex37.mtx,SPARTA_reorder,165.556,
951861,SPARTA_reorder,ex4.mtx,SPARTA_reorder,37.196,
951862,SPARTA_reorder,ex40.mtx,SPARTA_reorder,959.791,
951863,SPARTA_reorder,ex6.mtx,SPARTA_reorder,31.06,
951864,SPARTA_reorder,ex7.mtx,SPARTA_reorder,37.011,
951865,SPARTA_reorder,ex8.mtx,SPARTA_reorder,121.304,
951866,SPARTA_reorder,ex9.mtx,SPARTA_reorder,142.981,
951867,SPARTA_reorder,big.mtx,SPARTA_reorder,2556.93,
951868,SPARTA_reorder,nopoly.mtx,SPARTA_reorder,1753.33,
951869,SPARTA_reorder,pesa.mtx,SPARTA_reorder,2022.27,
951870,SPARTA_reorder,garon1.mtx,SPARTA_reorder,136.632,
951871,SPARTA_reorder,garon2.mtx,SPARTA_reorder,3109.77,
951872,SPARTA_reorder,goodwin.mtx,SPARTA_reorder,864.659,
951873,SPARTA_reorder,graham1.mtx,SPARTA_reorder,1350.8,
951874,SPARTA_reorder,bayer01.mtx,SPARTA_reorder,51460.1,
951875,SPARTA_reorder,bayer02.mtx,SPARTA_reorder,2931.56,
951876,SPARTA_reorder,bayer03.mtx,SPARTA_reorder,608.006,
951877,SPARTA_reorder,bayer04.mtx,SPARTA_reorder,5776.1,
951878,SPARTA_reorder,bayer05.mtx,SPARTA_reorder,136.585,
951879,SPARTA_reorder,bayer06.mtx,SPARTA_reorder,122.287,
951880,SPARTA_reorder,bayer07.mtx,SPARTA_reorder,149.839,
951881,SPARTA_reorder,bayer08.mtx,SPARTA_reorder,113.656,
951882,SPARTA_reorder,bayer09.mtx,SPARTA_reorder,131.794,
951883,SPARTA_reorder,bayer10.mtx,SPARTA_reorder,2670.71,
951884,SPARTA_reorder,meg1.mtx,SPARTA_reorder,126.872,
951885,SPARTA_reorder,meg4.mtx,SPARTA_reorder,547.815,
951886,SPARTA_reorder,poli_large.mtx,SPARTA_reorder,2928.34,
951887,SPARTA_reorder,G1.mtx,SPARTA_reorder,18.205,
951888,SPARTA_reorder,G10.mtx,SPARTA_reorder,18.185,
951889,SPARTA_reorder,G2.mtx,SPARTA_reorder,18.194,
951890,SPARTA_reorder,G22.mtx,SPARTA_reorder,83.665,
951891,SPARTA_reorder,G23.mtx,SPARTA_reorder,84.405,
951892,SPARTA_reorder,G24.mtx,SPARTA_reorder,83.823,
951893,SPARTA_reorder,G25.mtx,SPARTA_reorder,83.725,
951894,SPARTA_reorder,G26.mtx,SPARTA_reorder,84.928,
951895,SPARTA_reorder,G27.mtx,SPARTA_reorder,83.82,
951896,SPARTA_reorder,G28.mtx,SPARTA_reorder,83.004,
951897,SPARTA_reorder,G29.mtx,SPARTA_reorder,84.558,
951898,SPARTA_reorder,G3.mtx,SPARTA_reorder,17.948,
951899,SPARTA_reorder,G30.mtx,SPARTA_reorder,108.989,
951900,SPARTA_reorder,G31.mtx,SPARTA_reorder,103.326,
951901,SPARTA_reorder,G35.mtx,SPARTA_reorder,78.348,
951902,SPARTA_reorder,G36.mtx,SPARTA_reorder,76.511,
951903,SPARTA_reorder,G37.mtx,SPARTA_reorder,76.927,
951904,SPARTA_reorder,G38.mtx,SPARTA_reorder,79.623,
951905,SPARTA_reorder,G39.mtx,SPARTA_reorder,77.1,
951906,SPARTA_reorder,G4.mtx,SPARTA_reorder,18.086,
951907,SPARTA_reorder,G40.mtx,SPARTA_reorder,60.322,
951908,SPARTA_reorder,G41.mtx,SPARTA_reorder,63.369,
951909,SPARTA_reorder,G42.mtx,SPARTA_reorder,62.976,
951910,SPARTA_reorder,G43.mtx,SPARTA_reorder,11.909,
951911,SPARTA_reorder,G44.mtx,SPARTA_reorder,12.597,
951912,SPARTA_reorder,G45.mtx,SPARTA_reorder,12.004,
951913,SPARTA_reorder,G46.mtx,SPARTA_reorder,12.801,
951914,SPARTA_reorder,G47.mtx,SPARTA_reorder,12.664,
951915,SPARTA_reorder,G48.mtx,SPARTA_reorder,124.01,
951916,SPARTA_reorder,G49.mtx,SPARTA_reorder,125.448,
951917,SPARTA_reorder,G5.mtx,SPARTA_reorder,18.181,
951918,SPARTA_reorder,G50.mtx,SPARTA_reorder,132.054,
951919,SPARTA_reorder,G51.mtx,SPARTA_reorder,14.283,
951920,SPARTA_reorder,G52.mtx,SPARTA_reorder,15.441,
951921,SPARTA_reorder,G53.mtx,SPARTA_reorder,13.5,
951922,SPARTA_reorder,G54.mtx,SPARTA_reorder,14.342,
951923,SPARTA_reorder,G55.mtx,SPARTA_reorder,362.248,
951924,SPARTA_reorder,G56.mtx,SPARTA_reorder,360.2,
951925,SPARTA_reorder,G57.mtx,SPARTA_reorder,349.261,
951926,SPARTA_reorder,G58.mtx,SPARTA_reorder,415.146,
951927,SPARTA_reorder,G59.mtx,SPARTA_reorder,418.147,
951928,SPARTA_reorder,G6.mtx,SPARTA_reorder,18.742,
951929,SPARTA_reorder,G60.mtx,SPARTA_reorder,702.315,
951930,SPARTA_reorder,G61.mtx,SPARTA_reorder,696.17,
951931,SPARTA_reorder,G62.mtx,SPARTA_reorder,674.696,
951932,SPARTA_reorder,G63.mtx,SPARTA_reorder,817.536,
951933,SPARTA_reorder,G64.mtx,SPARTA_reorder,820.785,
951934,SPARTA_reorder,G65.mtx,SPARTA_reorder,877.011,
951935,SPARTA_reorder,G66.mtx,SPARTA_reorder,1112.32,
951936,SPARTA_reorder,G67.mtx,SPARTA_reorder,1385.92,
951937,SPARTA_reorder,G7.mtx,SPARTA_reorder,17.897,
951938,SPARTA_reorder,G8.mtx,SPARTA_reorder,18.068,
951939,SPARTA_reorder,G9.mtx,SPARTA_reorder,17.824,
951940,SPARTA_reorder,add20.mtx,SPARTA_reorder,87.009,
951941,SPARTA_reorder,add32.mtx,SPARTA_reorder,372.918,
951942,SPARTA_reorder,bcircuit.mtx,SPARTA_reorder,74933.3,
951944,SPARTA_reorder,memplus.mtx,SPARTA_reorder,5230.98,
951946,SPARTA_reorder,g7jac010.mtx,SPARTA_reorder,120.208,
951947,SPARTA_reorder,g7jac010sc.mtx,SPARTA_reorder,124.531,
951948,SPARTA_reorder,g7jac020.mtx,SPARTA_reorder,493.554,
951949,SPARTA_reorder,g7jac020sc.mtx,SPARTA_reorder,494.68,
951950,SPARTA_reorder,g7jac040.mtx,SPARTA_reorder,1877.34,
951951,SPARTA_reorder,g7jac040sc.mtx,SPARTA_reorder,1944.7,
951952,SPARTA_reorder,g7jac050sc.mtx,SPARTA_reorder,3190.56,
951953,SPARTA_reorder,g7jac060.mtx,SPARTA_reorder,4475.78,
951954,SPARTA_reorder,g7jac060sc.mtx,SPARTA_reorder,4303.59,
951955,SPARTA_reorder,g7jac080.mtx,SPARTA_reorder,8112.91,
951956,SPARTA_reorder,g7jac080sc.mtx,SPARTA_reorder,7984.6,
951957,SPARTA_reorder,g7jac100.mtx,SPARTA_reorder,12777.6,
951958,SPARTA_reorder,g7jac100sc.mtx,SPARTA_reorder,12041.4,
951959,SPARTA_reorder,g7jac120.mtx,SPARTA_reorder,17243.6,
951960,SPARTA_reorder,g7jac120sc.mtx,SPARTA_reorder,17545.1,
951961,SPARTA_reorder,g7jac140.mtx,SPARTA_reorder,24318.2,
951962,SPARTA_reorder,g7jac140sc.mtx,SPARTA_reorder,23913.9,
951963,SPARTA_reorder,g7jac160.mtx,SPARTA_reorder,32435.0,
951964,SPARTA_reorder,g7jac160sc.mtx,SPARTA_reorder,30573.0,
951965,SPARTA_reorder,g7jac180.mtx,SPARTA_reorder,40769.9,
951966,SPARTA_reorder,g7jac180sc.mtx,SPARTA_reorder,38589.1,
951967,SPARTA_reorder,g7jac200.mtx,SPARTA_reorder,49329.4,
951968,SPARTA_reorder,g7jac200sc.mtx,SPARTA_reorder,49417.5,
951969,SPARTA_reorder,jan99jac020.mtx,SPARTA_reorder,655.417,
951970,SPARTA_reorder,jan99jac020sc.mtx,SPARTA_reorder,671.739,
951971,SPARTA_reorder,jan99jac040.mtx,SPARTA_reorder,2875.22,
951972,SPARTA_reorder,jan99jac040sc.mtx,SPARTA_reorder,2832.74,
951973,SPARTA_reorder,jan99jac060.mtx,SPARTA_reorder,6677.95,
951974,SPARTA_reorder,jan99jac060sc.mtx,SPARTA_reorder,6646.53,
951975,SPARTA_reorder,jan99jac080.mtx,SPARTA_reorder,11974.1,
951976,SPARTA_reorder,jan99jac080sc.mtx,SPARTA_reorder,12022.3,
951977,SPARTA_reorder,jan99jac100.mtx,SPARTA_reorder,19059.5,
951978,SPARTA_reorder,jan99jac100sc.mtx,SPARTA_reorder,19085.3,
951979,SPARTA_reorder,jan99jac120.mtx,SPARTA_reorder,28112.7,
951980,SPARTA_reorder,jan99jac120sc.mtx,SPARTA_reorder,28640.9,
951981,SPARTA_reorder,mark3jac020.mtx,SPARTA_reorder,1173.7,
951982,SPARTA_reorder,mark3jac020sc.mtx,SPARTA_reorder,1184.66,
951983,SPARTA_reorder,mark3jac040.mtx,SPARTA_reorder,4776.07,
951984,SPARTA_reorder,mark3jac040sc.mtx,SPARTA_reorder,4804.55,
951985,SPARTA_reorder,mark3jac060.mtx,SPARTA_reorder,10848.9,
951986,SPARTA_reorder,mark3jac060sc.mtx,SPARTA_reorder,10924.8,
951987,SPARTA_reorder,mark3jac080.mtx,SPARTA_reorder,19544.2,
951988,SPARTA_reorder,mark3jac080sc.mtx,SPARTA_reorder,19409.6,
951989,SPARTA_reorder,mark3jac100.mtx,SPARTA_reorder,30386.0,
951990,SPARTA_reorder,mark3jac100sc.mtx,SPARTA_reorder,30507.0,
951991,SPARTA_reorder,mark3jac120.mtx,SPARTA_reorder,44196.7,
951992,SPARTA_reorder,mark3jac120sc.mtx,SPARTA_reorder,43989.2,
951993,SPARTA_reorder,mark3jac140.mtx,SPARTA_reorder,60231.0,
951994,SPARTA_reorder,mark3jac140sc.mtx,SPARTA_reorder,59814.3,
952044,SPARTA_reorder,lhr01.mtx,SPARTA_reorder,25.925,
952045,SPARTA_reorder,lhr02.mtx,SPARTA_reorder,134.038,
952046,SPARTA_reorder,lhr04.mtx,SPARTA_reorder,220.872,
952047,SPARTA_reorder,lhr04c.mtx,SPARTA_reorder,205.34,
952048,SPARTA_reorder,lhr07.mtx,SPARTA_reorder,657.19,
952049,SPARTA_reorder,lhr07c.mtx,SPARTA_reorder,748.582,
952050,SPARTA_reorder,lhr10.mtx,SPARTA_reorder,1404.58,
952051,SPARTA_reorder,lhr10c.mtx,SPARTA_reorder,1360.82,
952052,SPARTA_reorder,lhr11.mtx,SPARTA_reorder,1642.94,
952053,SPARTA_reorder,lhr11c.mtx,SPARTA_reorder,1576.14,
952054,SPARTA_reorder,lhr14.mtx,SPARTA_reorder,2753.95,
952055,SPARTA_reorder,lhr14c.mtx,SPARTA_reorder,3750.86,
952056,SPARTA_reorder,lhr17.mtx,SPARTA_reorder,5717.24,
952057,SPARTA_reorder,lhr17c.mtx,SPARTA_reorder,5466.48,
952058,SPARTA_reorder,lhr34.mtx,SPARTA_reorder,24715.4,
952059,SPARTA_reorder,lhr34c.mtx,SPARTA_reorder,23606.6,
952060,SPARTA_reorder,finan512.mtx,SPARTA_reorder,115468.0,
952061,SPARTA_reorder,pfinan512.mtx,SPARTA_reorder,116140.0,
952065,SPARTA_reorder,nasa1824.mtx,SPARTA_reorder,50.668,
952066,SPARTA_reorder,nasa2146.mtx,SPARTA_reorder,60.767,
952067,SPARTA_reorder,nasa2910.mtx,SPARTA_reorder,144.73,
952068,SPARTA_reorder,nasa4704.mtx,SPARTA_reorder,434.432,
952072,SPARTA_reorder,nemeth01.mtx,SPARTA_reorder,1160.82,
952073,SPARTA_reorder,nemeth02.mtx,SPARTA_reorder,1285.23,
952074,SPARTA_reorder,nemeth03.mtx,SPARTA_reorder,1319.86,
952075,SPARTA_reorder,nemeth04.mtx,SPARTA_reorder,1291.48,
952076,SPARTA_reorder,nemeth05.mtx,SPARTA_reorder,1314.51,
952077,SPARTA_reorder,nemeth06.mtx,SPARTA_reorder,964.503,
952078,SPARTA_reorder,nemeth07.mtx,SPARTA_reorder,982.999,
952079,SPARTA_reorder,nemeth08.mtx,SPARTA_reorder,970.823,
952080,SPARTA_reorder,nemeth09.mtx,SPARTA_reorder,957.046,
952081,SPARTA_reorder,nemeth10.mtx,SPARTA_reorder,920.899,
952082,SPARTA_reorder,nemeth11.mtx,SPARTA_reorder,1252.12,
952083,SPARTA_reorder,nemeth12.mtx,SPARTA_reorder,1289.6,
952084,SPARTA_reorder,nemeth13.mtx,SPARTA_reorder,1220.84,
952085,SPARTA_reorder,nemeth14.mtx,SPARTA_reorder,1226.48,
952086,SPARTA_reorder,nemeth15.mtx,SPARTA_reorder,1253.46,
952087,SPARTA_reorder,nemeth16.mtx,SPARTA_reorder,1241.11,
952088,SPARTA_reorder,nemeth17.mtx,SPARTA_reorder,1203.44,
952089,SPARTA_reorder,nemeth18.mtx,SPARTA_reorder,1198.87,
952090,SPARTA_reorder,nemeth19.mtx,SPARTA_reorder,1171.31,
952091,SPARTA_reorder,nemeth20.mtx,SPARTA_reorder,889.371,
952092,SPARTA_reorder,aft01.mtx,SPARTA_reorder,1293.12,
952093,SPARTA_reorder,aft02.mtx,SPARTA_reorder,1347.68,
952097,SPARTA_reorder,struct4.mtx,SPARTA_reorder,454.887,
952098,SPARTA_reorder,shyy161.mtx,SPARTA_reorder,77522.2,
952099,SPARTA_reorder,shyy41.mtx,SPARTA_reorder,307.637,
952100,SPARTA_reorder,raefsky1.mtx,SPARTA_reorder,162.784,
952101,SPARTA_reorder,raefsky2.mtx,SPARTA_reorder,159.94,
952102,SPARTA_reorder,raefsky5.mtx,SPARTA_reorder,750.913,
952103,SPARTA_reorder,raefsky6.mtx,SPARTA_reorder,221.019,
952104,SPARTA_reorder,utm1700b.mtx,SPARTA_reorder,46.765,
952105,SPARTA_reorder,utm3060.mtx,SPARTA_reorder,211.534,
952106,SPARTA_reorder,utm5940.mtx,SPARTA_reorder,840.905,
952107,SPARTA_reorder,swang1.mtx,SPARTA_reorder,181.907,
952108,SPARTA_reorder,swang2.mtx,SPARTA_reorder,186.661,
952109,SPARTA_reorder,wang1.mtx,SPARTA_reorder,148.665,
952110,SPARTA_reorder,wang2.mtx,SPARTA_reorder,144.482,
952111,SPARTA_reorder,wang3.mtx,SPARTA_reorder,11937.8,
952112,SPARTA_reorder,wang4.mtx,SPARTA_reorder,11992.1,
952113,SPARTA_reorder,Zhao1.mtx,SPARTA_reorder,21221.2,
952114,SPARTA_reorder,Zhao2.mtx,SPARTA_reorder,20990.7,
952115,SPARTA_reorder,extr1.mtx,SPARTA_reorder,140.146,
952116,SPARTA_reorder,hydr1.mtx,SPARTA_reorder,505.19,
952117,SPARTA_reorder,radfr1.mtx,SPARTA_reorder,15.268,
952118,SPARTA_reorder,rdist1.mtx,SPARTA_reorder,353.76,
952119,SPARTA_reorder,rdist2.mtx,SPARTA_reorder,184.232,
952120,SPARTA_reorder,rdist3a.mtx,SPARTA_reorder,108.864,
952121,SPARTA_reorder,k3plates.mtx,SPARTA_reorder,3972.49,
952122,SPARTA_reorder,pkustk01.mtx,SPARTA_reorder,19707.6,
952123,SPARTA_reorder,pkustk02.mtx,SPARTA_reorder,4661.7,
952124,SPARTA_reorder,kim1.mtx,SPARTA_reorder,43069.8,
952125,SPARTA_reorder,comsol.mtx,SPARTA_reorder,49.921,
952126,SPARTA_reorder,barth.mtx,SPARTA_reorder,838.295,
952127,SPARTA_reorder,barth4.mtx,SPARTA_reorder,679.02,
952128,SPARTA_reorder,barth5.mtx,SPARTA_reorder,4456.96,
952129,SPARTA_reorder,bodyy4.mtx,SPARTA_reorder,5508.63,
952130,SPARTA_reorder,bodyy5.mtx,SPARTA_reorder,6261.44,
952131,SPARTA_reorder,bodyy6.mtx,SPARTA_reorder,6670.24,
952132,SPARTA_reorder,commanche_dual.mtx,SPARTA_reorder,1053.17,
952133,SPARTA_reorder,onera_dual.mtx,SPARTA_reorder,117551.0,
952135,SPARTA_reorder,shuttle_eddy.mtx,SPARTA_reorder,2597.9,
952136,SPARTA_reorder,skirt.mtx,SPARTA_reorder,3654.04,
952138,SPARTA_reorder,tandem_vtx.mtx,SPARTA_reorder,7921.36,
952139,SPARTA_reorder,fv1.mtx,SPARTA_reorder,2266.63,
